contig,BB_1_1_S79,BB_1_2_S80,BB_2_1_S14,BB_2_2_S31,BB_3_1_S81,BB_4_1_S82,BB_4_2_S83,BB_5_1_S84,BB_5_2_S85,JP_1_1_S88,JP_1_2_S89,JP_2_1_S44,JP_2_2_S32,JP_3_1_S45,JP_3_2_S46,McL_1_1_S77,McL_1_2_S78,McL_3_1_S30,McL_3_2_S13,McL_5_1_S40,McL_5_2_S41,McL_6_1_S42,McL_6_2_S43,QR_1_1_S74,QR_1_2_S75,QR_2_2_S76,SCC_1_1_S37,SCC_1_2_S73,SCC_2_1_S38,SCC_2_2_S39
McL_5_1_S40_106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.88871925,3.955693368,0,0,0,0,0,0,0,0,0
McL_5_1_S40_107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.12467451,7.736333983,0,0,0,0,0,0,0,0,0
McL_5_1_S40_108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.671586543,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.68352013,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.91672523,2.827033939,0,0,0,0,0,0,0,0,0
McL_5_1_S40_110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.95047125,3.251400814,0,0,0,0,0,0,0,0,0
McL_5_1_S40_111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.67786251,11.75461098,0,0,0,0,0,0,0,0,0
McL_5_1_S40_112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27072102,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0578551,7.694838317,0,0,0,0,0,0,0,0,0
McL_5_1_S40_115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.43257723,31.4837592,0,0,0,0,0,0,0,0,0
McL_5_1_S40_116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.35428109,4.458403153,0,0,0,0,0,0,0,0,0
McL_5_1_S40_117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67009051,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.16445241,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.53555123,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.12505095,7.601076253,0,0,0,0,0,0,0,0,0
McL_5_1_S40_121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.93607717,1.803474188,0,0,0,0,0,0,0,0,0
McL_5_1_S40_122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.88836342,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7327418,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.92090307,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1488357,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.37620744,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.068404398,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.92550726,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.613526384,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.49038476,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.4136679,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.68573,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.63628903,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.80723018,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4701595,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.46600227,5.204531501,0,0,0,0,0,0,0,0,0
McL_5_1_S40_141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.506767413,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.223837219,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.321387795,3.789143825,0,0,0,0,0,0,0,0,0
McL_5_1_S40_145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.149640675,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.69116196,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.97706579,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.37434904,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.11296441,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.731279439,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.20817058,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.528110094,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.630958102,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.85980092,7.752093266,0,0,0,0,0,0,0,0,0
McL_5_1_S40_154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.71006911,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.11461122,5.386953703,0,0,0,0,0,0,0,0,0
McL_5_1_S40_156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.60076286,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.04330589,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14043228,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7230268,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.80032933,2.856511734,0,0,0,0,0,0,0,0,0
McL_5_1_S40_160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.963658958,3.244598246,0,0,0,0,0,0,0,0,0
McL_5_1_S40_163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1513493,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.072114661,3.092900977,0,0,0,0,0,0,0,0,0
McL_5_1_S40_165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.96115289,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.262299176,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.80319558,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.93084373,3.721004768,0,0,0,0,0,0,0,0,0
McL_5_1_S40_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.554252,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.51313452,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.881460396,4.924719198,0,0,0,0,0,0,0,0,0
McL_5_1_S40_172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.76173938,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.892164823,5.980477772,0,0,0,0,0,0,0,0,0
McL_5_1_S40_175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.76691853,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.442962855,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.629124666,16.20927272,0,0,0,0,0,0,0,0,0
McL_5_1_S40_178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.002476747,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.902556808,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.20904174,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5559544,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.63808244,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.12458337,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.12121269,6.964809381,0,0,0,0,0,0,0,0,0
McL_5_1_S40_184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.89600525,35.57425679,0,0,0,0,0,0,0,0,0
McL_5_1_S40_185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.11064061,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.98352185,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.59523541,21.05009358,0,0,0,0,0,0,0,0,0
McL_5_1_S40_188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.654289351,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.223882787,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.8714817,31.42480361,0,0,0,0,0,0,0,0,0
McL_5_1_S40_192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.69774601,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83749595,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.15280848,7.274326231,0,0,0,0,0,0,0,0,0
McL_5_1_S40_196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.78965204,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.73051567,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.19895566,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13967287,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.88136708,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.91624894,13.07861749,0,0,0,0,0,0,0,0,0
McL_5_1_S40_200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3881866,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5943914,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.888589086,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.69800099,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.960931587,3.17056363,0,0,0,0,0,0,0,0,0
McL_5_1_S40_205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.50370482,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.73002096,5.338428717,0,0,0,0,0,0,0,0,0
McL_5_1_S40_207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.96910934,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.223971744,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.785809429,2.568763102,0,0,0,0,0,0,0,0,0
McL_5_1_S40_210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.65392045,14.74105176,0,0,0,0,0,0,0,0,0
McL_5_1_S40_211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.88831786,7.032721686,0,0,0,0,0,0,0,0,0
McL_5_1_S40_212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.10967615,2.650280544,0,0,0,0,0,0,0,0,0
McL_5_1_S40_213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.30656517,5.222898435,0,0,0,0,0,0,0,0,0
McL_5_1_S40_214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.74457453,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33649572,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.77172125,16.15417192,0,0,0,0,0,0,0,0,0
McL_5_1_S40_217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.53425371,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.036446249,4.926986721,0,0,0,0,0,0,0,0,0
McL_5_1_S40_219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.72385238,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.236822049,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.40986232,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.064046469,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.06833387,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.1858902,355.815242,0,0,0,0,0,0,0,0,0
McL_5_1_S40_226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.47411385,9.952837432,0,0,0,0,0,0,0,0,0
McL_5_1_S40_227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.84945232,6.696901573,0,0,0,0,0,0,0,0,0
McL_5_1_S40_228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8342804,1.711412766,0,0,0,0,0,0,0,0,0
McL_5_1_S40_229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.40431209,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.40601971,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.07819211,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.87982766,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.237581458,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.822371776,11.24952029,0,0,0,0,0,0,0,0,0
McL_5_1_S40_237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.21898458,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.29991059,2.878506705,0,0,0,0,0,0,0,0,0
McL_5_1_S40_239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.770813246,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.33139245,1.885445134,0,0,0,0,0,0,0,0,0
McL_5_1_S40_240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.67251951,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.09393681,21.38500668,0,0,0,0,0,0,0,0,0
McL_5_1_S40_243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.43802343,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.916100348,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6966807,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.241873214,7.13997551,0,0,0,0,0,0,0,0,0
McL_5_1_S40_247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.359715227,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.494409643,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.18836951,6.307681299,0,0,0,0,0,0,0,0,0
McL_5_1_S40_24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.26975656,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01116982,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.93245804,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.098015971,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.458428789,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.100809516,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.44662755,5.179135246,0,0,0,0,0,0,0,0,0
McL_5_1_S40_258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.66888196,6.238408481,0,0,0,0,0,0,0,0,0
McL_5_1_S40_259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.332003265,4.71225232,0,0,0,0,0,0,0,0,0
McL_5_1_S40_25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.78721433,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.568024694,2.082606233,0,0,0,0,0,0,0,0,0
McL_5_1_S40_261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00133654,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.40210875,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.84332059,8.478267414,0,0,0,0,0,0,0,0,0
McL_5_1_S40_266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.78232265,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.43902911,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.756957265,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.91963052,3.498900918,0,0,0,0,0,0,0,0,0
McL_5_1_S40_270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.4519553,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.717758683,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.298033763,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18519517,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.01226446,35.03367938,0,0,0,0,0,0,0,0,0
McL_5_1_S40_275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72292159,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06348776,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.60771363,2.06684695,0,0,0,0,0,0,0,0,0
McL_5_1_S40_279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.454606785,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.9741148,12.39393901,0,0,0,0,0,0,0,0,0
McL_5_1_S40_280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.76558299,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37274127,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.63745973,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.62985258,4.196277528,0,0,0,0,0,0,0,0,0
McL_5_1_S40_284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.04835052,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.144165327,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.03516934,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.71994795,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3450087,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.59805609,0,0,0,0,0,0,0,0,0,0
McL_5_1_S40_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.86328987,3.233147256,0,0,0,0,0,0,0,0,0
McL_5_1_S40_290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.06891536,2.06979473,0,0,0,0,0,0,0,0,0
McL_5_1_S40_291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.36773785,0,0,0,0,0,0,0,0,0,0
